country_name,country_code,series_name,series_code,year,value
Austria,AUT,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,17.892616790982
Austria,AUT,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,59.1315686164545
Austria,AUT,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Austria,AUT,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,1.8985454600636
Austria,AUT,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,2.95
Bangladesh,BGD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,260.880286120411
Bangladesh,BGD,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,443.212945924414
Bangladesh,BGD,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,23.889970217061
Bangladesh,BGD,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,88.0
Bangladesh,BGD,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,20.7
Bangladesh,BGD,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,1373.75363740186
Bangladesh,BGD,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,100.0
Bangladesh,BGD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,79.41
Bangladesh,BGD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,28.1
Bangladesh,BGD,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,0.430859815880009
Bangladesh,BGD,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,1.41421558628755
Bangladesh,BGD,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Bangladesh,BGD,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,2.12
Angola,AGO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,456.692217487614
Angola,AGO,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,315.199297075801
Angola,AGO,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,-564.384879106892
Angola,AGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,42.9
Angola,AGO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,48.3
Angola,AGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,2911.60084214038
Angola,AGO,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,100.0
Angola,AGO,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,47.83
Angola,AGO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,52.5
Angola,AGO,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,12.9602383834621
Angola,AGO,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,71.2636185864606
Angola,AGO,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Angola,AGO,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,94.6912550619684
Angola,AGO,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,2.65
Nicaragua,NIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,632.373947264069
Nicaragua,NIC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,610.332332683843
Nicaragua,NIC,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,44.4573342103688
Nicaragua,NIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,84.6
Nicaragua,NIC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,53.4
Nicaragua,NIC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,2209.63273423213
Nicaragua,NIC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,99.9026951322358
Nicaragua,NIC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,42.92
Nicaragua,NIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,48.9
Nicaragua,NIC,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,45.731270718232
Nicaragua,NIC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,10.3204419889503
Nicaragua,NIC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Nicaragua,NIC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,0.234758388546043
Nicaragua,NIC,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,4.36
Nigeria,NGA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,316.089005663683
Nigeria,NGA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,138.189099785828
Nigeria,NGA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,-151.927044735209
Nigeria,NGA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,54.4
Nigeria,NGA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,9.8
Nigeria,NGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,2441.71236404487
Nigeria,NGA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,100.0
Nigeria,NGA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,54.86
Nigeria,NGA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,81.6
Nigeria,NGA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,0.164605762915155
Nigeria,NGA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,22.1206842390839
Nigeria,NGA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Nigeria,NGA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,96.031736150959
Nigeria,NGA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,6.41
Nepal,NPL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,484.157515782647
Nepal,NPL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,203.596711008124
Nepal,NPL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,25.9075250788998
Nepal,NPL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,86.6
Nepal,NPL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,32.8
Nepal,NPL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,951.857298563641
Nepal,NPL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,100.0
Nepal,NPL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,23.34
Nepal,NPL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,76.8
Nepal,NPL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,2.83723986856517
Nepal,NPL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,98.3351588170865
Nepal,NPL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Nepal,NPL,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,0.0026623271889982
Nepal,NPL,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,5.76
Pakistan,PAK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,456.017360937059
Pakistan,PAK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,495.906448421728
Pakistan,PAK,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,39.1478409126632
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,92.7
Pakistan,PAK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,44.5
Pakistan,PAK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,1495.26187528032
Pakistan,PAK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,100.0
Pakistan,PAK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,63.49
Pakistan,PAK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,42.1
Pakistan,PAK,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,6.41370537108557
Pakistan,PAK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,21.2718145600524
Pakistan,PAK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,7.52607082733457
Pakistan,PAK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,1.2032443709099
Pakistan,PAK,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,4.17
Paraguay,PRY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,1116.33946333541
Paraguay,PRY,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,1901.03271038358
Paraguay,PRY,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,-18.440096941221
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,99.3
Paraguay,PRY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,67.2
Paraguay,PRY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,6243.13363139058
Paraguay,PRY,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,99.0583082497181
Paraguay,PRY,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,36.46
Paraguay,PRY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,60.1
Paraguay,PRY,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,0.236893691882383
Paraguay,PRY,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,99.9966490743068
Paraguay,PRY,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Paraguay,PRY,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,24.7742524407046
Paraguay,PRY,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,3.42
Panama,PAN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,1035.95086028489
Panama,PAN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,2265.10458054211
Panama,PAN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,194.359692643469
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,93.7
Panama,PAN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
Panama,PAN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,15045.5456426827
Panama,PAN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,71.6367476557604
Panama,PAN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,77.18
Panama,PAN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,23.6
Panama,PAN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,8.46477087484151
Panama,PAN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,65.6855642093824
Panama,PAN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Panama,PAN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,0.0902071411253174
Panama,PAN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,1.37
Brazil,BRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,1428.63671291905
Brazil,BRA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,2610.16613569938
Brazil,BRA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,1.24930528133197
Brazil,BRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,99.8
Brazil,BRA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,96.1
Brazil,BRA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,8628.25308908043
Brazil,BRA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,68.1350300575805
Brazil,BRA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,54.9
Brazil,BRA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,45.3
Brazil,BRA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,16.1410907796512
Brazil,BRA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,62.2770638073522
Brazil,BRA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,2.64266069371732
Brazil,BRA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,8.70889192124879
Brazil,BRA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,4.06
Greece,GRC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,2148.0515638287
Greece,GRC,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,5616.3461503593
Greece,GRC,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,81.8522814918663
Greece,GRC,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,100.0
Greece,GRC,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
Greece,GRC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,18352.0884461258
Greece,GRC,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,99.9999999998588
Greece,GRC,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,86.34
Greece,GRC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,16.4
Greece,GRC,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,17.8035501031376
Greece,GRC,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,7.30829081171064
Greece,GRC,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Greece,GRC,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,31.5206091430482
Greece,GRC,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,3.15
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,3763.19404182465
Germany,DEU,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,6947.26382648139
Germany,DEU,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,66.6211966116221
Germany,DEU,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,100.0
Germany,DEU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
Germany,DEU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,43520.1864273682
Germany,DEU,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,89.1743564300489
Germany,DEU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,80.28
Germany,DEU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,15.2
Germany,DEU,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,30.0085816163727
Germany,DEU,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,4.00093005753201
Germany,DEU,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,11.6752814265369
Germany,DEU,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,1.79687015135703
Germany,DEU,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,2.95
Italy,ITA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,2557.32535513975
Italy,ITA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,5248.5196722283
Italy,ITA,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,81.1780064494272
Italy,ITA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,100.0
Italy,ITA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
Italy,ITA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,31635.52277108
Italy,ITA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,94.7772139982593
Italy,ITA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,80.09
Italy,ITA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,16.4
Italy,ITA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,22.8889226920867
Italy,ITA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,12.8533279248217
Italy,ITA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Italy,ITA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,3.27256247837187
Italy,ITA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,2.54
Norway,NOR,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,5673.5093152418
Norway,NOR,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,24007.5361457564
Norway,NOR,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,-626.860755191734
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,100.0
Norway,NOR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
Norway,NOR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,76247.4116445341
Norway,NOR,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,2.04383779996992
Norway,NOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,55.91
Norway,NOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,58.9
Norway,NOR,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,2.10935242172866
Norway,NOR,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,95.7398983141557
Norway,NOR,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Norway,NOR,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,57.1858991050078
Norway,NOR,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,3.74
Czechia,CZE,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,4089.51341285553
Czechia,CZE,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,6573.73236787076
Czechia,CZE,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,37.2880141258682
Czechia,CZE,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,100.0
Czechia,CZE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
Czechia,CZE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,19257.6930680911
Czechia,CZE,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,99.6772126159304
Czechia,CZE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,74.63
Czechia,CZE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,14.5
Czechia,CZE,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,8.91174646204742
Czechia,CZE,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,3.49085646020952
Czechia,CZE,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,32.5526098143724
Czechia,CZE,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,1.79182139156991
Czechia,CZE,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,4.39
Slovak Republic,SVK,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,3315.79843659555
Slovak Republic,SVK,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,5424.11134513108
Slovak Republic,SVK,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,61.9090564768389
Slovak Republic,SVK,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,100.0
Slovak Republic,SVK,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,17195.2888721963
Slovak Republic,SVK,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,100.0
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,62.99
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,12.4
Slovak Republic,SVK,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,7.96019900497512
Slovak Republic,SVK,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,16.6666666666667
Slovak Republic,SVK,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,54.3694570625135
Slovak Republic,SVK,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,3.34003905555557
Slovak Republic,SVK,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,4.33
Slovenia,SVN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,3383.3924450401
Slovenia,SVN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,7218.87660981384
Slovenia,SVN,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,51.2117547383812
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,100.0
Slovenia,SVN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,22397.7634988337
Slovenia,SVN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,99.4910252834569
Slovenia,SVN,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,61.32
Slovenia,SVN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,19.7
Slovenia,SVN,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,3.55524929560211
Slovenia,SVN,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,25.3583241455347
Slovenia,SVN,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,38.4968761484748
Slovenia,SVN,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,4.90399470047748
Slovenia,SVN,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,3.86
Sri Lanka,LKA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,514.191694784091
Sri Lanka,LKA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,666.992961357386
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,97.5
Sri Lanka,LKA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,28.7
Sri Lanka,LKA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,4436.00789945768
Sri Lanka,LKA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,45.5384172591341
Sri Lanka,LKA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,60.69
Sri Lanka,LKA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,45.8
Sri Lanka,LKA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,3.45124207188161
Sri Lanka,LKA,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,26.5591966173362
Sri Lanka,LKA,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
Sri Lanka,LKA,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2017,2.5584319412636
Sri Lanka,LKA,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,2017,1.59
New Zealand,NZL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2017,4202.46417672783
New Zealand,NZL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2017,8662.12398205086
New Zealand,NZL,"Energy imports, net (% of energy use)",EG.IMP.CONS.ZS,2017,28.8130189964661
New Zealand,NZL,Access to electricity (% of population),EG.ELC.ACCS.ZS,2017,100.0
New Zealand,NZL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,2017,100.0
New Zealand,NZL,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2017,39722.6068434219
New Zealand,NZL,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,2017,0.0
New Zealand,NZL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2017,60.05
New Zealand,NZL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2017,28.4
New Zealand,NZL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2017,25.1254480286738
New Zealand,NZL,Electricity production from hydroelectric sources (% of total),EG.ELC.HYRO.ZS,2017,56.3911290322581
New Zealand,NZL,Electricity production from nuclear sources (% of total),EG.ELC.NUCL.ZS,2017,0.0
